0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
20.0,4.0,11.0,5.0,10.0,17.0,7.0,9.0,8.0,21.0,4.0,8.0,17.0,12.0,13.0,9.0,9.0,9.0,3.0,7.0,0.09852216748768473,0.019704433497536946,0.054187192118226604,0.024630541871921183,0.04926108374384237,0.08374384236453201,0.034482758620689655,0.04433497536945813,0.03940886699507389,0.10344827586206896,0.019704433497536946,0.03940886699507389,0.08374384236453201,0.059113300492610835,0.06403940886699508,0.04433497536945813,0.04433497536945813,0.04433497536945813,0.014778325123152709,0.034482758620689655,203.0,0.09852216748768472,-0.28423645320197055,22528.547499999997,9.120551872253419,49.194630541871945,0.29064039408867,0.25123152709359603,0.2463054187192118,4043.5598497737824,5461.579938429575,9505.139788203356
98.0,1.0,60.0,56.0,34.0,47.0,12.0,43.0,61.0,85.0,30.0,44.0,50.0,56.0,43.0,68.0,38.0,60.0,12.0,39.0,0.10458911419423693,0.0010672358591248667,0.064034151547492,0.05976520811099253,0.03628601921024546,0.05016008537886873,0.012806830309498399,0.04589114194236926,0.06510138740661686,0.09071504802561366,0.032017075773746,0.04695837780149413,0.05336179295624333,0.05976520811099253,0.04589114194236926,0.07257203842049093,0.04055496264674493,0.064034151547492,0.012806830309498399,0.0416221985058698,937.0,0.09071504802561366,-0.39220917822838725,104868.80830000059,5.7100111007690435,34.88689434365009,0.2913553895410886,0.22305229455709713,0.2870864461045891,18566.304689050376,21416.3416049384,39982.646293988786
46.0,9.0,40.0,40.0,25.0,59.0,20.0,29.0,26.0,40.0,0.0,28.0,24.0,31.0,29.0,26.0,35.0,53.0,19.0,24.0,0.07628524046434494,0.014925373134328358,0.06633499170812604,0.06633499170812604,0.04145936981757877,0.0978441127694859,0.03316749585406302,0.04809286898839138,0.04311774461028192,0.06633499170812604,0.0,0.04643449419568822,0.03980099502487562,0.05140961857379768,0.04809286898839138,0.04311774461028192,0.05804311774461028,0.087893864013267,0.03150912106135987,0.03980099502487562,603.0,0.11276948590381428,-0.42719734660033154,67450.21500000021,5.236712837219237,25.17961857379766,0.3150912106135987,0.22719734660033167,0.20895522388059704,11446.775044604681,13733.32375730523,25180.098801909902
42.0,6.0,37.0,34.0,17.0,96.0,21.0,24.0,29.0,53.0,8.0,21.0,21.0,17.0,30.0,23.0,21.0,32.0,5.0,22.0,0.07513416815742398,0.01073345259391771,0.06618962432915922,0.06082289803220036,0.03041144901610018,0.17173524150268335,0.03756708407871199,0.04293381037567084,0.0518783542039356,0.09481216457960644,0.014311270125223614,0.03756708407871199,0.03756708407871199,0.03041144901610018,0.05366726296958855,0.04114490161001789,0.03756708407871199,0.057245080500894455,0.008944543828264758,0.03935599284436494,559.0,0.07871198568872988,-0.4254025044722722,59727.1118,5.971413612365722,42.5644364937388,0.2737030411449016,0.2880143112701252,0.24508050089445438,9828.544966764337,10592.023182090305,20420.56814885465
22.0,1.0,15.0,24.0,9.0,20.0,8.0,25.0,21.0,26.0,9.0,12.0,10.0,9.0,19.0,15.0,14.0,24.0,3.0,6.0,0.07534246575342465,0.003424657534246575,0.05136986301369863,0.0821917808219178,0.030821917808219176,0.0684931506849315,0.0273972602739726,0.08561643835616438,0.07191780821917808,0.08904109589041095,0.030821917808219176,0.0410958904109589,0.03424657534246575,0.030821917808219176,0.06506849315068493,0.05136986301369863,0.04794520547945205,0.0821917808219178,0.010273972602739725,0.02054794520547945,292.0,0.06164383561643835,-0.2150684931506849,32815.54480000005,7.974626350402832,32.44965753424656,0.31849315068493145,0.1952054794520548,0.2773972602739726,7332.152709560892,8103.120633606177,15435.273343167066
27.0,1.0,15.0,18.0,7.0,55.0,2.0,27.0,15.0,43.0,8.0,12.0,11.0,15.0,14.0,12.0,8.0,15.0,6.0,6.0,0.08517350157728706,0.0031545741324921135,0.0473186119873817,0.056782334384858045,0.022082018927444796,0.17350157728706625,0.006309148264984227,0.08517350157728706,0.0473186119873817,0.13564668769716087,0.025236593059936908,0.03785488958990536,0.03470031545741325,0.0473186119873817,0.04416403785488959,0.03785488958990536,0.025236593059936908,0.0473186119873817,0.01892744479495268,0.01892744479495268,317.0,0.05993690851735016,0.08801261829652998,33409.18429999997,5.404899406433105,39.42302839116718,0.32807570977917977,0.28391167192429023,0.3028391167192429,5908.316254545298,7573.495058421861,13481.811312967171
44.0,6.0,24.0,30.0,15.0,44.0,14.0,33.0,24.0,27.0,11.0,23.0,20.0,9.0,18.0,16.0,31.0,40.0,3.0,16.0,0.09821428571428571,0.013392857142857142,0.05357142857142857,0.06696428571428571,0.033482142857142856,0.09821428571428571,0.03125,0.07366071428571429,0.05357142857142857,0.060267857142857144,0.024553571428571428,0.05133928571428571,0.044642857142857144,0.020089285714285716,0.04017857142857143,0.03571428571428571,0.06919642857142858,0.08928571428571429,0.006696428571428571,0.03571428571428571,448.0,0.07589285714285714,-0.11562500000000002,48539.64730000004,5.641576957702637,26.568080357142843,0.29910714285714285,0.22991071428571425,0.25,9336.88385583851,11412.557567098758,20749.441422937292
42.0,6.0,22.0,20.0,18.0,31.0,13.0,24.0,16.0,40.0,8.0,16.0,12.0,14.0,18.0,28.0,19.0,29.0,6.0,9.0,0.10741687979539642,0.015345268542199489,0.056265984654731455,0.05115089514066496,0.04603580562659847,0.0792838874680307,0.03324808184143223,0.061381074168797956,0.04092071611253197,0.10230179028132992,0.020460358056265986,0.04092071611253197,0.030690537084398978,0.03580562659846547,0.04603580562659847,0.07161125319693094,0.04859335038363171,0.0741687979539642,0.015345268542199489,0.023017902813299233,391.0,0.0843989769820972,0.04245524296675182,42695.21920000006,5.906389808654786,26.677774936061383,0.32225063938618925,0.22250639386189258,0.2813299232736573,6874.575687931814,9367.78139325318,16242.35708118499
11.0,1.0,10.0,5.0,5.0,13.0,3.0,10.0,5.0,16.0,6.0,4.0,9.0,6.0,5.0,7.0,6.0,11.0,1.0,2.0,0.08088235294117647,0.007352941176470588,0.07352941176470588,0.03676470588235294,0.03676470588235294,0.09558823529411764,0.022058823529411766,0.07352941176470588,0.03676470588235294,0.11764705882352941,0.04411764705882353,0.029411764705882353,0.0661764705882353,0.04411764705882353,0.03676470588235294,0.051470588235294115,0.04411764705882353,0.08088235294117647,0.007352941176470588,0.014705882352941176,136.0,0.058823529411764705,0.20367647058823535,14657.860699999994,4.968603324890137,35.98749999999998,0.3308823529411765,0.24264705882352938,0.27941176470588236,3832.3760327753434,4961.037052099895,8793.413084875247
63.0,7.0,22.0,28.0,12.0,30.0,5.0,22.0,17.0,39.0,0.0,13.0,22.0,23.0,21.0,34.0,30.0,36.0,2.0,7.0,0.14549653579676675,0.016166281755196306,0.050808314087759814,0.06466512702078522,0.02771362586605081,0.06928406466512702,0.011547344110854504,0.050808314087759814,0.03926096997690531,0.09006928406466513,0.0,0.03002309468822171,0.050808314087759814,0.053117782909930716,0.04849884526558892,0.07852193995381063,0.06928406466512702,0.08314087759815242,0.004618937644341801,0.016166281755196306,433.0,0.04849884526558892,-0.0489607390300231,45533.734800000064,5.057158470153809,35.53256351039262,0.27251732101616627,0.22863741339491916,0.3002309468822171,9342.831625601788,12095.622743508598,21438.454369110295
37.0,4.0,11.0,23.0,5.0,32.0,5.0,17.0,13.0,31.0,5.0,10.0,16.0,15.0,12.0,23.0,15.0,29.0,1.0,5.0,0.11974110032362459,0.012944983818770227,0.03559870550161812,0.0744336569579288,0.016181229773462782,0.10355987055016182,0.016181229773462782,0.05501618122977346,0.042071197411003236,0.10032362459546926,0.016181229773462782,0.032362459546925564,0.05177993527508091,0.04854368932038835,0.038834951456310676,0.0744336569579288,0.04854368932038835,0.09385113268608414,0.003236245954692557,0.016181229773462782,309.0,0.035598705501618116,0.046278317152103635,32184.291300000023,5.150090217590331,37.4472491909385,0.284789644012945,0.2621359223300971,0.3106796116504854,6489.869697948372,7234.229425068931,13724.099123017304
6.0,4.0,0.0,6.0,3.0,9.0,7.0,8.0,4.0,7.0,0.0,3.0,4.0,7.0,6.0,9.0,5.0,10.0,1.0,0.0,0.06060606060606061,0.04040404040404041,0.0,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.0707070707070707,0.08080808080808081,0.04040404040404041,0.0707070707070707,0.0,0.030303030303030304,0.04040404040404041,0.0707070707070707,0.06060606060606061,0.09090909090909091,0.050505050505050504,0.10101010101010101,0.010101010101010102,0.0,99.0,0.04040404040404041,-0.08888888888888882,10788.271999999992,9.199783515930175,38.76767676767677,0.29292929292929293,0.25252525252525254,0.19191919191919193,2862.726792810076,3967.7450205842824,6830.471813394361
43.0,2.0,38.0,34.0,18.0,49.0,10.0,28.0,40.0,37.0,15.0,27.0,26.0,27.0,19.0,20.0,25.0,39.0,7.0,21.0,0.08190476190476191,0.0038095238095238095,0.07238095238095238,0.06476190476190476,0.03428571428571429,0.09333333333333334,0.01904761904761905,0.05333333333333334,0.0761904761904762,0.07047619047619047,0.02857142857142857,0.05142857142857143,0.049523809523809526,0.05142857142857143,0.03619047619047619,0.0380952380952381,0.047619047619047616,0.07428571428571429,0.013333333333333334,0.04,525.0,0.08761904761904762,-0.47828571428571465,58208.100200000015,5.398362922668457,20.82933333333335,0.2857142857142857,0.23238095238095238,0.24571428571428572,10666.412936201432,11207.629427477943,21874.042363679353
75.0,6.0,55.0,61.0,27.0,101.0,16.0,34.0,50.0,64.0,32.0,35.0,40.0,28.0,38.0,24.0,50.0,68.0,19.0,36.0,0.08731082654249127,0.006984866123399301,0.0640279394644936,0.0710128055878929,0.03143189755529686,0.11757857974388825,0.018626309662398137,0.03958090803259604,0.05820721769499418,0.07450523864959255,0.037252619324796274,0.04074505238649592,0.046565774155995346,0.03259604190919674,0.04423748544819558,0.027939464493597205,0.05820721769499418,0.07916181606519208,0.02211874272409779,0.04190919674039581,859.0,0.09545983701979047,-0.34691501746216447,94498.96540000035,5.154353141784666,38.182782305005965,0.2887077997671711,0.23282887077997674,0.270081490104773,17560.717439999284,20097.836116199665,37658.5535561989
31.0,2.0,15.0,23.0,9.0,31.0,3.0,12.0,14.0,41.0,11.0,4.0,13.0,14.0,11.0,25.0,13.0,22.0,5.0,7.0,0.10130718954248366,0.006535947712418301,0.049019607843137254,0.07516339869281045,0.029411764705882353,0.10130718954248366,0.00980392156862745,0.0392156862745098,0.0457516339869281,0.13398692810457516,0.03594771241830065,0.013071895424836602,0.042483660130718956,0.0457516339869281,0.03594771241830065,0.08169934640522876,0.042483660130718956,0.0718954248366013,0.016339869281045753,0.02287581699346405,306.0,0.06862745098039216,0.07679738562091505,32839.329000000056,4.772395133972168,39.02686274509804,0.3137254901960784,0.23856209150326796,0.3464052287581699,6010.833809030867,6858.919337774796,12869.753146805673
24.0,1.0,14.0,11.0,8.0,16.0,10.0,15.0,7.0,19.0,4.0,8.0,10.0,8.0,11.0,11.0,9.0,15.0,2.0,6.0,0.11483253588516747,0.004784688995215311,0.06698564593301436,0.05263157894736842,0.03827751196172249,0.07655502392344497,0.04784688995215311,0.07177033492822966,0.03349282296650718,0.09090909090909091,0.019138755980861243,0.03827751196172249,0.04784688995215311,0.03827751196172249,0.05263157894736842,0.05263157894736842,0.0430622009569378,0.07177033492822966,0.009569377990430622,0.028708133971291867,209.0,0.07655502392344497,-0.10047846889952146,22922.716599999985,5.756107521057129,48.999521531100484,0.31100478468899523,0.215311004784689,0.27751196172248804,4638.565526272062,5819.445447430493,10458.010973702576
54.0,3.0,24.0,27.0,11.0,33.0,12.0,19.0,13.0,44.0,6.0,10.0,20.0,11.0,22.0,29.0,23.0,36.0,8.0,9.0,0.13043478260869565,0.007246376811594203,0.057971014492753624,0.06521739130434782,0.026570048309178744,0.07971014492753623,0.028985507246376812,0.04589371980676329,0.03140096618357488,0.10628019323671498,0.014492753623188406,0.024154589371980676,0.04830917874396135,0.026570048309178744,0.05314009661835749,0.07004830917874397,0.05555555555555555,0.08695652173913043,0.01932367149758454,0.021739130434782608,414.0,0.06763285024154589,0.017632850241545907,44449.8692000001,5.196811866760252,29.215217391304332,0.3067632850241546,0.22222222222222224,0.3164251207729468,7916.493221431949,9021.33484670068,16937.82806813262
38.0,6.0,25.0,35.0,10.0,40.0,5.0,37.0,31.0,31.0,13.0,15.0,20.0,11.0,17.0,13.0,18.0,30.0,6.0,15.0,0.09134615384615384,0.014423076923076924,0.06009615384615385,0.08413461538461539,0.02403846153846154,0.09615384615384616,0.01201923076923077,0.0889423076923077,0.07451923076923077,0.07451923076923077,0.03125,0.036057692307692304,0.04807692307692308,0.026442307692307692,0.040865384615384616,0.03125,0.04326923076923077,0.07211538461538461,0.014423076923076924,0.036057692307692304,416.0,0.07451923076923077,-0.15360576923076968,45756.18410000003,5.151624870300291,34.72908653846153,0.3100961538461538,0.21153846153846156,0.28125,8828.996396717721,10424.114853974315,19253.11125069205
