0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
47.0,4.0,24.0,29.0,24.0,28.0,10.0,17.0,22.0,54.0,8.0,19.0,23.0,21.0,17.0,19.0,23.0,27.0,3.0,9.0,0.10981308411214953,0.009345794392523364,0.056074766355140186,0.06775700934579439,0.056074766355140186,0.06542056074766354,0.02336448598130841,0.0397196261682243,0.0514018691588785,0.1261682242990654,0.018691588785046728,0.04439252336448598,0.053738317757009345,0.04906542056074766,0.0397196261682243,0.04439252336448598,0.053738317757009345,0.0630841121495327,0.007009345794392523,0.02102803738317757,428.0,0.08411214953271028,-0.09672897196261689,47113.25360000006,5.2375085830688475,49.9654268407873,-13.590244759798509,-66.82854327228495,35.91357476635513,0.3130841121495327,0.20794392523364486,0.32242990654205606,7345.041056991448,8389.73470483751,15734.77576182899
43.0,5.0,21.0,21.0,12.0,35.0,11.0,14.0,12.0,50.0,5.0,15.0,17.0,14.0,23.0,22.0,20.0,31.0,2.0,10.0,0.1122715404699739,0.013054830287206266,0.05483028720626632,0.05483028720626632,0.031331592689295036,0.09138381201044386,0.028720626631853787,0.03655352480417755,0.031331592689295036,0.13054830287206268,0.013054830287206266,0.0391644908616188,0.044386422976501305,0.03655352480417755,0.06005221932114883,0.057441253263707574,0.05221932114882506,0.08093994778067885,0.005221932114882507,0.02610966057441253,383.0,0.06266318537859007,-0.014099216710182792,41189.425000000076,5.899000740051269,46.970925924605204,-6.270139604009188,-57.77002701861359,34.33054830287206,0.31070496083550914,0.23237597911227154,0.31070496083550914,7219.764064755935,9405.082831380845,16624.846896136754
35.0,10.0,35.0,43.0,24.0,31.0,16.0,35.0,28.0,40.0,11.0,27.0,26.0,15.0,38.0,26.0,27.0,33.0,7.0,22.0,0.0661625708884688,0.01890359168241966,0.0661625708884688,0.08128544423440454,0.045368620037807186,0.05860113421550094,0.030245746691871456,0.0661625708884688,0.052930056710775046,0.07561436672967864,0.020793950850661626,0.05103969754253308,0.04914933837429111,0.02835538752362949,0.07183364839319471,0.04914933837429111,0.05103969754253308,0.062381852551984876,0.013232514177693762,0.04158790170132325,529.0,0.10018903591682421,-0.48355387523629456,60752.10030000014,5.799532508850096,82.95060276489416,-11.196279842957551,-110.61866264223787,42.59319470699439,0.30434782608695654,0.20793950850661624,0.2438563327032136,11731.488553842351,12133.365085538111,23864.85363938048
31.0,1.0,21.0,20.0,12.0,29.0,3.0,16.0,30.0,21.0,10.0,10.0,15.0,11.0,8.0,14.0,16.0,26.0,5.0,6.0,0.10163934426229508,0.003278688524590164,0.06885245901639345,0.06557377049180328,0.03934426229508197,0.09508196721311475,0.009836065573770493,0.05245901639344262,0.09836065573770492,0.06885245901639345,0.03278688524590164,0.03278688524590164,0.04918032786885246,0.036065573770491806,0.02622950819672131,0.04590163934426229,0.05245901639344262,0.08524590163934426,0.01639344262295082,0.019672131147540985,305.0,0.07540983606557378,-0.255737704918033,33080.539999999986,5.802658653259278,41.97136440770321,-2.944575627109046,-48.917182086366,23.10888524590164,0.28196721311475414,0.22295081967213115,0.26885245901639343,5560.772737466765,6999.553568206402,12560.326305673147
35.0,3.0,16.0,11.0,4.0,20.0,6.0,17.0,7.0,38.0,8.0,9.0,12.0,23.0,16.0,28.0,16.0,25.0,2.0,4.0,0.11666666666666667,0.01,0.05333333333333334,0.03666666666666667,0.013333333333333334,0.06666666666666667,0.02,0.056666666666666664,0.023333333333333334,0.12666666666666668,0.02666666666666667,0.03,0.04,0.07666666666666666,0.05333333333333334,0.09333333333333334,0.05333333333333334,0.08333333333333333,0.006666666666666667,0.013333333333333334,300.0,0.03333333333333333,0.09999999999999962,31997.285000000014,5.858247184753417,29.978976614885386,-4.00881313419811,-34.84045412136056,38.12166666666668,0.3,0.22999999999999998,0.30666666666666664,6434.569368484825,7693.536088497668,14128.105456982472
31.0,3.0,17.0,25.0,14.0,28.0,19.0,22.0,12.0,37.0,12.0,6.0,15.0,16.0,21.0,11.0,14.0,17.0,7.0,11.0,0.09171597633136094,0.008875739644970414,0.05029585798816568,0.07396449704142012,0.04142011834319527,0.08284023668639054,0.05621301775147929,0.0650887573964497,0.03550295857988166,0.10946745562130178,0.03550295857988166,0.01775147928994083,0.04437869822485207,0.047337278106508875,0.0621301775147929,0.03254437869822485,0.04142011834319527,0.05029585798816568,0.020710059171597635,0.03254437869822485,338.0,0.09467455621301776,-0.18994082840236712,38395.64590000003,6.088047218322752,52.97298525332202,-7.5471643148400105,-56.789748931532664,40.188491124260345,0.31952662721893493,0.1775147928994083,0.31065088757396453,7990.987193494842,10742.593313205005,18733.580506699855
40.0,2.0,21.0,16.0,11.0,32.0,10.0,16.0,12.0,24.0,8.0,7.0,3.0,6.0,15.0,13.0,14.0,19.0,1.0,2.0,0.14705882352941177,0.007352941176470588,0.07720588235294118,0.058823529411764705,0.04044117647058824,0.11764705882352941,0.03676470588235294,0.058823529411764705,0.04411764705882353,0.08823529411764706,0.029411764705882353,0.025735294117647058,0.011029411764705883,0.022058823529411766,0.05514705882352941,0.04779411764705882,0.051470588235294115,0.06985294117647059,0.003676470588235294,0.007352941176470588,272.0,0.051470588235294115,0.012500000000000022,28625.091799999995,5.448040199279785,37.972709871567766,-9.333591124640776,-41.85006487007279,19.938235294117636,0.26838235294117646,0.20220588235294118,0.3235294117647059,6361.437622385386,7277.7588814096935,13639.196503795038
22.0,4.0,20.0,27.0,11.0,25.0,4.0,26.0,18.0,33.0,10.0,12.0,17.0,9.0,19.0,10.0,19.0,15.0,4.0,9.0,0.07006369426751592,0.012738853503184714,0.06369426751592357,0.08598726114649681,0.03503184713375796,0.07961783439490445,0.012738853503184714,0.08280254777070063,0.05732484076433121,0.10509554140127389,0.03184713375796178,0.03821656050955414,0.054140127388535034,0.028662420382165606,0.06050955414012739,0.03184713375796178,0.06050955414012739,0.04777070063694268,0.012738853503184714,0.028662420382165606,314.0,0.07643312101910829,-0.24044585987261177,35304.22920000001,5.10905246734619,41.96976087617386,-10.119417852835824,-60.80914131040297,38.88630573248408,0.31210191082802546,0.20382165605095542,0.29299363057324845,6457.239677001271,7212.1327406619785,13669.372417663251
48.0,5.0,36.0,29.0,23.0,18.0,13.0,21.0,20.0,47.0,9.0,25.0,26.0,20.0,31.0,12.0,22.0,29.0,9.0,17.0,0.10434782608695652,0.010869565217391304,0.0782608695652174,0.06304347826086956,0.05,0.0391304347826087,0.02826086956521739,0.04565217391304348,0.043478260869565216,0.10217391304347827,0.01956521739130435,0.05434782608695652,0.05652173913043478,0.043478260869565216,0.06739130434782609,0.02608695652173913,0.04782608695652174,0.06304347826086956,0.01956521739130435,0.03695652173913044,460.0,0.10652173913043479,-0.3756521739130436,52842.32670000007,5.4538377761840815,64.95471060708456,-13.071561131801687,-87.68931922476892,44.76484782608694,0.3173913043478261,0.1760869565217391,0.2891304347826087,9926.544956813701,12256.966825576268,22183.51178238996
37.0,6.0,27.0,30.0,21.0,25.0,12.0,25.0,10.0,45.0,7.0,15.0,21.0,28.0,28.0,30.0,26.0,26.0,7.0,11.0,0.08466819221967964,0.013729977116704805,0.06178489702517163,0.06864988558352403,0.04805491990846682,0.057208237986270026,0.02745995423340961,0.057208237986270026,0.02288329519450801,0.10297482837528604,0.016018306636155607,0.034324942791762014,0.04805491990846682,0.06407322654462243,0.06407322654462243,0.06864988558352403,0.059496567505720827,0.059496567505720827,0.016018306636155607,0.02517162471395881,437.0,0.08924485125858123,-0.25949656750572125,49159.842000000055,5.062160301208496,50.962379315272685,-18.52180370077933,-74.72061229561818,47.47553775743705,0.30892448512585813,0.20823798627002288,0.2723112128146453,8302.774785533818,8757.386714915292,17060.161500449114
20.0,4.0,11.0,5.0,10.0,17.0,7.0,9.0,8.0,21.0,4.0,8.0,17.0,12.0,13.0,9.0,9.0,9.0,3.0,7.0,0.09852216748768473,0.019704433497536946,0.054187192118226604,0.024630541871921183,0.04926108374384237,0.08374384236453201,0.034482758620689655,0.04433497536945813,0.03940886699507389,0.10344827586206896,0.019704433497536946,0.03940886699507389,0.08374384236453201,0.059113300492610835,0.06403940886699508,0.04433497536945813,0.04433497536945813,0.04433497536945813,0.014778325123152709,0.034482758620689655,203.0,0.09852216748768472,-0.28423645320197055,22528.547499999997,9.120551872253419,28.985547516943676,5.415898180630165,-27.869746708382515,49.194630541871945,0.29064039408867,0.25123152709359603,0.2463054187192118,4043.5598497737824,5461.579938429575,9505.139788203356
98.0,1.0,60.0,56.0,34.0,47.0,12.0,43.0,61.0,85.0,30.0,44.0,50.0,56.0,43.0,68.0,38.0,60.0,12.0,39.0,0.10458911419423693,0.0010672358591248667,0.064034151547492,0.05976520811099253,0.03628601921024546,0.05016008537886873,0.012806830309498399,0.04589114194236926,0.06510138740661686,0.09071504802561366,0.032017075773746,0.04695837780149413,0.05336179295624333,0.05976520811099253,0.04589114194236926,0.07257203842049093,0.04055496264674493,0.064034151547492,0.012806830309498399,0.0416221985058698,937.0,0.09071504802561366,-0.39220917822838725,104868.80830000059,5.7100111007690435,116.92377363261241,-11.00549214302886,-156.56424778740598,34.88689434365009,0.2913553895410886,0.22305229455709713,0.2870864461045891,18566.304689050376,21416.3416049384,39982.646293988786
46.0,9.0,40.0,40.0,25.0,46.0,20.0,29.0,26.0,40.0,0.0,28.0,24.0,31.0,29.0,26.0,35.0,53.0,19.0,24.0,0.07796610169491526,0.015254237288135594,0.06779661016949153,0.06779661016949153,0.0423728813559322,0.07796610169491526,0.03389830508474576,0.04915254237288136,0.04406779661016949,0.06779661016949153,0.0,0.04745762711864407,0.04067796610169491,0.05254237288135593,0.04915254237288136,0.04406779661016949,0.059322033898305086,0.08983050847457627,0.03220338983050847,0.04067796610169491,590.0,0.11525423728813558,-0.4277966101694913,66708.5481000002,5.236712837219237,75.94717300498156,-23.778469817109624,-113.70778149606929,25.844423728813542,0.3220338983050847,0.21016949152542372,0.21355932203389832,11446.775044604681,13733.32375730523,25180.098801909902
42.0,6.0,37.0,34.0,17.0,39.0,21.0,24.0,29.0,53.0,8.0,21.0,21.0,17.0,30.0,23.0,21.0,32.0,5.0,22.0,0.08366533864541832,0.01195219123505976,0.07370517928286853,0.06772908366533864,0.03386454183266932,0.07768924302788845,0.04183266932270916,0.04780876494023904,0.05776892430278884,0.10557768924302789,0.01593625498007968,0.04183266932270916,0.04183266932270916,0.03386454183266932,0.05976095617529881,0.045816733067729085,0.04183266932270916,0.06374501992031872,0.0099601593625498,0.043824701195219126,502.0,0.08764940239043825,-0.4282868525896416,56475.187700000046,5.971413612365722,80.95196291866395,-10.382871559144121,-99.69781027703314,32.49625498007968,0.3047808764940239,0.20717131474103584,0.2729083665338645,9828.544966764337,10592.023182090305,20420.56814885465
22.0,1.0,15.0,24.0,9.0,20.0,8.0,25.0,21.0,26.0,9.0,12.0,10.0,9.0,19.0,15.0,14.0,24.0,3.0,6.0,0.07534246575342465,0.003424657534246575,0.05136986301369863,0.0821917808219178,0.030821917808219176,0.0684931506849315,0.0273972602739726,0.08561643835616438,0.07191780821917808,0.08904109589041095,0.030821917808219176,0.0410958904109589,0.03424657534246575,0.030821917808219176,0.06506849315068493,0.05136986301369863,0.04794520547945205,0.0821917808219178,0.010273972602739725,0.02054794520547945,292.0,0.06164383561643835,-0.2150684931506849,32815.54480000005,7.974626350402832,48.975236054451955,1.504693606508667,-46.80917105708211,32.44965753424656,0.31849315068493145,0.1952054794520548,0.2773972602739726,7332.152709560892,8103.120633606177,15435.273343167066
27.0,1.0,15.0,18.0,7.0,30.0,2.0,27.0,15.0,43.0,8.0,12.0,11.0,15.0,14.0,12.0,8.0,15.0,6.0,6.0,0.09246575342465753,0.003424657534246575,0.05136986301369863,0.06164383561643835,0.023972602739726026,0.10273972602739725,0.00684931506849315,0.09246575342465753,0.05136986301369863,0.14726027397260275,0.0273972602739726,0.0410958904109589,0.03767123287671233,0.05136986301369863,0.04794520547945205,0.0410958904109589,0.0273972602739726,0.05136986301369863,0.02054794520547945,0.02054794520547945,292.0,0.06506849315068493,0.12979452054794502,31982.90180000001,5.404899406433105,31.977426329033698,-4.288917216012074,-40.85927622280143,32.45924657534245,0.3561643835616438,0.2226027397260274,0.3287671232876712,5908.316254545298,7573.495058421861,13481.811312967171
44.0,6.0,24.0,30.0,15.0,44.0,14.0,33.0,24.0,27.0,11.0,23.0,20.0,9.0,18.0,16.0,31.0,40.0,3.0,16.0,0.09821428571428571,0.013392857142857142,0.05357142857142857,0.06696428571428571,0.033482142857142856,0.09821428571428571,0.03125,0.07366071428571429,0.05357142857142857,0.060267857142857144,0.024553571428571428,0.05133928571428571,0.044642857142857144,0.020089285714285716,0.04017857142857143,0.03571428571428571,0.06919642857142858,0.08928571428571429,0.006696428571428571,0.03571428571428571,448.0,0.07589285714285714,-0.11562500000000002,48539.64730000004,5.641576957702637,56.96503092330396,-11.007793607248026,-76.81772211766771,26.568080357142843,0.29910714285714285,0.22991071428571425,0.25,9336.88385583851,11412.557567098758,20749.441422937292
42.0,6.0,22.0,20.0,18.0,30.0,13.0,24.0,16.0,40.0,8.0,16.0,12.0,14.0,18.0,28.0,19.0,29.0,6.0,9.0,0.1076923076923077,0.015384615384615385,0.05641025641025641,0.05128205128205128,0.046153846153846156,0.07692307692307693,0.03333333333333333,0.06153846153846154,0.041025641025641026,0.10256410256410256,0.020512820512820513,0.041025641025641026,0.03076923076923077,0.035897435897435895,0.046153846153846156,0.07179487179487179,0.04871794871794872,0.07435897435897436,0.015384615384615385,0.023076923076923078,390.0,0.08461538461538462,0.0435897435897435,42638.16790000006,5.906389808654786,47.97036919952767,-7.110328922129391,-57.81922198027543,27.15592307692308,0.3230769230769231,0.2205128205128205,0.28205128205128205,6874.575687931814,9367.78139325318,16242.35708118499
11.0,1.0,10.0,5.0,5.0,13.0,3.0,10.0,5.0,16.0,6.0,4.0,9.0,6.0,5.0,7.0,6.0,11.0,1.0,2.0,0.08088235294117647,0.007352941176470588,0.07352941176470588,0.03676470588235294,0.03676470588235294,0.09558823529411764,0.022058823529411766,0.07352941176470588,0.03676470588235294,0.11764705882352941,0.04411764705882353,0.029411764705882353,0.0661764705882353,0.04411764705882353,0.03676470588235294,0.051470588235294115,0.04411764705882353,0.08088235294117647,0.007352941176470588,0.014705882352941176,136.0,0.058823529411764705,0.20367647058823535,14657.860699999994,4.968603324890137,13.986479096571419,-5.229806825022418,-18.949784988381495,35.98749999999998,0.3308823529411765,0.24264705882352938,0.27941176470588236,3832.3760327753434,4961.037052099895,8793.413084875247
63.0,7.0,22.0,28.0,12.0,24.0,5.0,22.0,17.0,39.0,0.0,13.0,22.0,23.0,21.0,34.0,30.0,36.0,2.0,7.0,0.14754098360655737,0.01639344262295082,0.05152224824355972,0.06557377049180328,0.02810304449648712,0.05620608899297424,0.0117096018735363,0.05152224824355972,0.03981264637002342,0.09133489461358314,0.0,0.03044496487119438,0.05152224824355972,0.053864168618266976,0.04918032786885246,0.07962529274004684,0.0702576112412178,0.08430913348946135,0.00468384074941452,0.01639344262295082,427.0,0.04918032786885246,-0.044028103044496454,45191.427000000076,5.057158470153809,43.96761460090507,-12.094125876152106,-64.78960930533796,37.137704918032796,0.27634660421545665,0.2177985948477752,0.3044496487119438,9342.831625601788,12095.622743508598,21438.454369110295
37.0,4.0,11.0,23.0,5.0,27.0,5.0,17.0,13.0,31.0,5.0,10.0,16.0,15.0,12.0,23.0,15.0,29.0,1.0,5.0,0.12171052631578948,0.013157894736842105,0.03618421052631579,0.0756578947368421,0.01644736842105263,0.08881578947368421,0.01644736842105263,0.05592105263157895,0.04276315789473684,0.10197368421052631,0.01644736842105263,0.03289473684210526,0.05263157894736842,0.049342105263157895,0.039473684210526314,0.0756578947368421,0.049342105263157895,0.09539473684210527,0.003289473684210526,0.01644736842105263,304.0,0.03618421052631579,0.05361842105263165,31899.03480000003,5.150090217590331,30.97918328008833,-9.044511352641656,-43.879348143692276,36.275,0.2894736842105263,0.25,0.3157894736842105,6489.869697948372,7234.229425068931,13724.099123017304
6.0,4.0,0.0,6.0,3.0,7.0,7.0,8.0,4.0,7.0,0.0,3.0,4.0,7.0,6.0,9.0,5.0,10.0,1.0,0.0,0.061855670103092786,0.041237113402061855,0.0,0.061855670103092786,0.030927835051546393,0.07216494845360824,0.07216494845360824,0.08247422680412371,0.041237113402061855,0.07216494845360824,0.0,0.030927835051546393,0.041237113402061855,0.07216494845360824,0.061855670103092786,0.09278350515463918,0.05154639175257732,0.10309278350515463,0.010309278350515464,0.0,97.0,0.041237113402061855,-0.08247422680412367,10674.169399999992,9.199783515930175,17.994986556928925,3.9816187201959474,-10.940153965156606,41.34639175257732,0.29896907216494845,0.23711340206185566,0.1958762886597938,2862.726792810076,3967.7450205842824,6830.471813394361
43.0,2.0,38.0,34.0,18.0,49.0,10.0,28.0,40.0,37.0,15.0,27.0,26.0,27.0,19.0,20.0,25.0,39.0,7.0,21.0,0.08190476190476191,0.0038095238095238095,0.07238095238095238,0.06476190476190476,0.03428571428571429,0.09333333333333334,0.01904761904761905,0.05333333333333334,0.0761904761904762,0.07047619047619047,0.02857142857142857,0.05142857142857143,0.049523809523809526,0.05142857142857143,0.03619047619047619,0.0380952380952381,0.047619047619047616,0.07428571428571429,0.013333333333333334,0.04,525.0,0.08761904761904762,-0.47828571428571465,58208.100200000015,5.398362922668457,69.95118767439092,-12.310942919698697,-95.80576137264926,20.82933333333335,0.2857142857142857,0.23238095238095238,0.24571428571428572,10666.412936201432,11207.629427477943,21874.042363679353
75.0,6.0,55.0,61.0,27.0,55.0,16.0,34.0,50.0,64.0,32.0,35.0,40.0,28.0,38.0,24.0,50.0,68.0,19.0,36.0,0.09225092250922509,0.007380073800738007,0.06765067650676507,0.07503075030750307,0.033210332103321034,0.06765067650676507,0.01968019680196802,0.041820418204182044,0.06150061500615006,0.07872078720787208,0.03936039360393604,0.04305043050430504,0.04920049200492005,0.03444034440344403,0.046740467404674045,0.02952029520295203,0.06150061500615006,0.08364083640836409,0.023370233702337023,0.04428044280442804,813.0,0.1008610086100861,-0.34391143911439,91874.60560000036,5.154353141784666,104.9264097603656,-27.01747829103617,-158.6151029605541,33.40050430504316,0.30504305043050434,0.18942189421894218,0.2853628536285363,17560.717439999284,20097.836116199665,37658.5535561989
31.0,2.0,15.0,23.0,9.0,31.0,3.0,12.0,14.0,41.0,11.0,4.0,13.0,14.0,11.0,25.0,13.0,22.0,5.0,7.0,0.10130718954248366,0.006535947712418301,0.049019607843137254,0.07516339869281045,0.029411764705882353,0.10130718954248366,0.00980392156862745,0.0392156862745098,0.0457516339869281,0.13398692810457516,0.03594771241830065,0.013071895424836602,0.042483660130718956,0.0457516339869281,0.03594771241830065,0.08169934640522876,0.042483660130718956,0.0718954248366013,0.016339869281045753,0.02287581699346405,306.0,0.06862745098039216,0.07679738562091505,32839.329000000056,4.772395133972168,28.978171113271667,-13.194380806683132,-47.888969181920004,39.02686274509804,0.3137254901960784,0.23856209150326796,0.3464052287581699,6010.833809030867,6858.919337774796,12869.753146805673
24.0,1.0,14.0,11.0,8.0,16.0,10.0,15.0,7.0,19.0,4.0,8.0,10.0,8.0,11.0,11.0,9.0,15.0,2.0,6.0,0.11483253588516747,0.004784688995215311,0.06698564593301436,0.05263157894736842,0.03827751196172249,0.07655502392344497,0.04784688995215311,0.07177033492822966,0.03349282296650718,0.09090909090909091,0.019138755980861243,0.03827751196172249,0.04784688995215311,0.03827751196172249,0.05263157894736842,0.05263157894736842,0.0430622009569378,0.07177033492822966,0.009569377990430622,0.028708133971291867,209.0,0.07655502392344497,-0.10047846889952146,22922.716599999985,5.756107521057129,28.980715837763654,-6.604295697035681,-32.88977903879211,48.999521531100484,0.31100478468899523,0.215311004784689,0.27751196172248804,4638.565526272062,5819.445447430493,10458.010973702576
