0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
45.0,2.0,16.0,29.0,20.0,21.0,9.0,17.0,22.0,47.0,9.0,19.0,26.0,22.0,11.0,30.0,12.0,23.0,4.0,7.0,0.11508951406649616,0.005115089514066497,0.04092071611253197,0.0741687979539642,0.05115089514066496,0.05370843989769821,0.023017902813299233,0.043478260869565216,0.056265984654731455,0.12020460358056266,0.023017902813299233,0.04859335038363171,0.06649616368286446,0.056265984654731455,0.028132992327365727,0.07672634271099744,0.030690537084398978,0.058823529411764705,0.010230179028132993,0.017902813299232736,391.0,0.0792838874680307,-0.12634271099744268,42849.41950000005,5.290368843078612,42.97256099256085,-11.664525053975822,-54.88816920312854,40.37138107416879,0.3017902813299233,0.24552429667519182,0.33248081841432225,7841.934904001144,9122.370644989762,16964.305548990913
43.0,8.0,35.0,37.0,31.0,33.0,14.0,28.0,32.0,45.0,16.0,26.0,23.0,24.0,26.0,36.0,22.0,32.0,11.0,23.0,0.07889908256880734,0.014678899082568808,0.06422018348623854,0.06788990825688074,0.05688073394495413,0.060550458715596334,0.025688073394495414,0.05137614678899083,0.05871559633027523,0.08256880733944955,0.029357798165137616,0.047706422018348627,0.04220183486238532,0.044036697247706424,0.047706422018348627,0.06605504587155964,0.04036697247706422,0.05871559633027523,0.02018348623853211,0.04220183486238532,545.0,0.11926605504587157,-0.3699082568807336,62199.769800000126,5.558478355407714,72.95538576978271,-12.969648744048008,-103.73699427050936,36.151577981651364,0.3119266055045872,0.21651376146788992,0.25871559633027524,10995.910171738577,11649.258952301285,22645.169124039814
29.0,0.0,24.0,23.0,10.0,29.0,13.0,14.0,14.0,40.0,5.0,3.0,14.0,20.0,19.0,22.0,11.0,24.0,8.0,5.0,0.08868501529051988,0.0,0.07339449541284404,0.07033639143730887,0.03058103975535168,0.08868501529051988,0.039755351681957186,0.04281345565749235,0.04281345565749235,0.12232415902140673,0.01529051987767584,0.009174311926605505,0.04281345565749235,0.06116207951070336,0.0581039755351682,0.0672782874617737,0.03363914373088685,0.07339449541284404,0.024464831804281346,0.01529051987767584,327.0,0.07033639143730887,-0.2880733944954135,36225.49880000003,5.370909690856934,46.96752434744736,-12.99849309397721,-52.80998085569517,34.40550458715596,0.308868501529052,0.20795107033639143,0.29663608562691135,6759.411554316277,7736.656197804246,14496.067752120498
60.0,6.0,36.0,53.0,20.0,44.0,16.0,29.0,21.0,74.0,21.0,29.0,19.0,42.0,55.0,31.0,31.0,36.0,12.0,21.0,0.09146341463414634,0.009146341463414634,0.054878048780487805,0.08079268292682927,0.03048780487804878,0.06707317073170732,0.024390243902439025,0.04420731707317073,0.03201219512195122,0.11280487804878049,0.03201219512195122,0.04420731707317073,0.028963414634146343,0.06402439024390244,0.08384146341463415,0.04725609756097561,0.04725609756097561,0.054878048780487805,0.018292682926829267,0.03201219512195122,656.0,0.08079268292682927,-0.44420731707317,74826.95750000028,5.765883827209472,92.94616599355345,-12.017470399022883,-116.45118569330147,45.34146341463424,0.2926829268292683,0.1875,0.3170731707317073,13276.751873001842,15267.693586594347,28544.445459596223
26.0,7.0,9.0,21.0,9.0,21.0,6.0,19.0,5.0,24.0,6.0,4.0,5.0,11.0,15.0,9.0,15.0,11.0,2.0,5.0,0.11304347826086956,0.030434782608695653,0.0391304347826087,0.09130434782608696,0.0391304347826087,0.09130434782608696,0.02608695652173913,0.08260869565217391,0.021739130434782608,0.10434782608695652,0.02608695652173913,0.017391304347826087,0.021739130434782608,0.04782608695652174,0.06521739130434782,0.0391304347826087,0.06521739130434782,0.04782608695652174,0.008695652173913044,0.021739130434782608,230.0,0.06956521739130435,0.07695652173913052,25247.687299999994,5.0896703720092775,26.981663076599617,-9.986940572218217,-42.850415084941396,46.7978695652174,0.30434782608695654,0.16956521739130434,0.3347826086956522,4946.065041114862,5811.259692170313,10757.324733285162
34.0,6.0,27.0,19.0,13.0,27.0,12.0,16.0,14.0,42.0,14.0,11.0,26.0,19.0,27.0,22.0,19.0,23.0,11.0,16.0,0.08542713567839195,0.01507537688442211,0.0678391959798995,0.04773869346733668,0.032663316582914576,0.0678391959798995,0.03015075376884422,0.04020100502512563,0.035175879396984924,0.10552763819095477,0.035175879396984924,0.02763819095477387,0.06532663316582915,0.04773869346733668,0.0678391959798995,0.05527638190954774,0.04773869346733668,0.05778894472361809,0.02763819095477387,0.04020100502512563,398.0,0.10050251256281408,-0.3193467336683421,45115.02050000003,6.196666526794433,53.96628206656877,-4.199794771752977,-68.72961312865009,40.05427135678391,0.3040201005025126,0.2160804020100503,0.27386934673366836,8076.729268062556,9180.582672611421,17257.311940673968
41.0,7.0,34.0,37.0,15.0,28.0,19.0,26.0,24.0,38.0,11.0,19.0,20.0,16.0,31.0,19.0,23.0,30.0,8.0,18.0,0.08836206896551724,0.015086206896551725,0.07327586206896551,0.07974137931034483,0.032327586206896554,0.0603448275862069,0.040948275862068964,0.05603448275862069,0.05172413793103448,0.08189655172413793,0.023706896551724137,0.040948275862068964,0.04310344827586207,0.034482758620689655,0.0668103448275862,0.040948275862068964,0.04956896551724138,0.06465517241379311,0.017241379310344827,0.03879310344827586,464.0,0.08836206896551724,-0.49224137931034384,52899.129300000095,5.6477155685424805,74.95359116933324,-14.553070813561199,-96.68879921563406,41.53622844827587,0.29094827586206895,0.1853448275862069,0.27370689655172414,10986.819877160167,12079.087056280403,23065.906933440627
40.0,2.0,29.0,15.0,9.0,38.0,4.0,23.0,25.0,22.0,9.0,14.0,15.0,18.0,10.0,18.0,14.0,23.0,4.0,13.0,0.11594202898550725,0.005797101449275362,0.08405797101449275,0.043478260869565216,0.02608695652173913,0.11014492753623188,0.011594202898550725,0.06666666666666667,0.07246376811594203,0.06376811594202898,0.02608695652173913,0.04057971014492753,0.043478260869565216,0.05217391304347826,0.028985507246376812,0.05217391304347826,0.04057971014492753,0.06666666666666667,0.011594202898550725,0.03768115942028986,345.0,0.07536231884057971,-0.29623188405797146,36911.193200000016,5.071425056457519,39.96600370367639,-8.874406653098767,-59.897170117227624,27.697971014492744,0.27246376811594203,0.2463768115942029,0.24927536231884057,7115.376980789306,7829.937266787234,14990.758010006411
87.0,8.0,62.0,60.0,40.0,38.0,22.0,41.0,35.0,93.0,21.0,44.0,37.0,42.0,53.0,41.0,50.0,52.0,13.0,31.0,0.1,0.009195402298850575,0.07126436781609195,0.06896551724137931,0.04597701149425287,0.04367816091954023,0.02528735632183908,0.047126436781609195,0.040229885057471264,0.10689655172413794,0.02413793103448276,0.05057471264367816,0.04252873563218391,0.04827586206896552,0.06091954022988506,0.047126436781609195,0.05747126436781609,0.059770114942528735,0.014942528735632184,0.035632183908045977,870.0,0.09655172413793103,-0.32505747126436646,98917.74500000064,5.141848564147948,110.92046841948145,-32.48937025562097,-161.46856785148583,37.60920689655181,0.3103448275862069,0.18390804597701146,0.3,16039.191587834845,17239.63163069739,33278.82321853222
27.0,2.0,13.0,23.0,7.0,29.0,6.0,16.0,5.0,15.0,0.0,8.0,13.0,7.0,19.0,6.0,11.0,28.0,3.0,7.0,0.11020408163265306,0.00816326530612245,0.053061224489795916,0.09387755102040816,0.02857142857142857,0.11836734693877551,0.024489795918367346,0.0653061224489796,0.02040816326530612,0.061224489795918366,0.0,0.0326530612244898,0.053061224489795916,0.02857142857142857,0.07755102040816327,0.024489795918367346,0.044897959183673466,0.11428571428571428,0.012244897959183673,0.02857142857142857,245.0,0.06938775510204082,-0.1616326530612245,26416.317700000007,5.011005210876465,30.980024410960254,-11.964340604171628,-45.81066115739021,26.008571428571422,0.31020408163265306,0.22857142857142856,0.2653061224489796,5537.361546926358,6261.720486779207,11799.082033705565
9.0,3.0,4.0,10.0,2.0,8.0,7.0,12.0,6.0,12.0,4.0,5.0,5.0,11.0,4.0,9.0,14.0,11.0,0.0,2.0,0.06521739130434782,0.021739130434782608,0.028985507246376812,0.07246376811594203,0.014492753623188406,0.057971014492753624,0.050724637681159424,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.028985507246376812,0.036231884057971016,0.036231884057971016,0.07971014492753623,0.028985507246376812,0.06521739130434782,0.10144927536231885,0.07971014492753623,0.0,0.014492753623188406,138.0,0.028985507246376812,-0.12246376811594191,15145.158699999994,5.929239082336425,17.990006497074646,-3.8945733090741044,-19.95956594974382,44.02246376811593,0.28260869565217395,0.19565217391304346,0.2536231884057971,3539.536318877689,4109.4302513559915,7648.966570233688
33.0,6.0,19.0,23.0,16.0,20.0,14.0,15.0,8.0,33.0,10.0,14.0,21.0,10.0,23.0,15.0,23.0,30.0,2.0,9.0,0.09593023255813954,0.01744186046511628,0.055232558139534885,0.06686046511627906,0.046511627906976744,0.05813953488372093,0.040697674418604654,0.0436046511627907,0.023255813953488372,0.09593023255813954,0.029069767441860465,0.040697674418604654,0.061046511627906974,0.029069767441860465,0.06686046511627906,0.0436046511627907,0.06686046511627906,0.0872093023255814,0.005813953488372093,0.02616279069767442,344.0,0.07848837209302326,-0.10639534883720937,38280.26270000007,5.683808326721191,45.97196631820553,-9.811716368893649,-57.77051496509481,45.67154069767441,0.30523255813953487,0.20348837209302326,0.2877906976744186,7155.858669040702,7310.601856491632,14466.460525532328
34.0,0.0,18.0,17.0,8.0,11.0,6.0,19.0,16.0,22.0,11.0,4.0,8.0,8.0,10.0,17.0,17.0,20.0,1.0,5.0,0.1349206349206349,0.0,0.07142857142857142,0.06746031746031746,0.031746031746031744,0.04365079365079365,0.023809523809523808,0.07539682539682539,0.06349206349206349,0.0873015873015873,0.04365079365079365,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.03968253968253968,0.06746031746031746,0.06746031746031746,0.07936507936507936,0.003968253968253968,0.01984126984126984,252.0,0.05555555555555555,0.06507936507936511,27466.338900000006,5.190275382995604,32.97506776996006,-8.929727652448388,-40.898890144842994,37.87142857142858,0.29761904761904756,0.15873015873015872,0.3333333333333333,5100.221785947194,5949.477642916763,11049.699428863913
36.0,6.0,27.0,22.0,13.0,31.0,10.0,17.0,20.0,50.0,4.0,10.0,19.0,8.0,24.0,16.0,19.0,32.0,3.0,9.0,0.09574468085106383,0.015957446808510637,0.07180851063829788,0.05851063829787234,0.034574468085106384,0.08244680851063829,0.026595744680851064,0.04521276595744681,0.05319148936170213,0.13297872340425532,0.010638297872340425,0.026595744680851064,0.05053191489361702,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.05053191489361702,0.0851063829787234,0.007978723404255319,0.023936170212765957,376.0,0.06648936170212766,-0.029521276595744637,41139.873400000055,6.088558769226074,54.96523826355508,-4.624429688291471,-64.75941632343013,23.48696808510637,0.32978723404255317,0.2021276595744681,0.2978723404255319,8040.42160572183,9521.467869255175,17561.889474976982
47.0,1.0,43.0,36.0,16.0,112.0,8.0,34.0,29.0,49.0,0.0,54.0,27.0,30.0,37.0,45.0,57.0,39.0,20.0,30.0,0.06582633053221289,0.0014005602240896359,0.06022408963585434,0.05042016806722689,0.022408963585434174,0.1568627450980392,0.011204481792717087,0.047619047619047616,0.04061624649859944,0.06862745098039216,0.0,0.07563025210084033,0.037815126050420166,0.04201680672268908,0.05182072829131653,0.06302521008403361,0.07983193277310924,0.0546218487394958,0.028011204481792718,0.04201680672268908,714.0,0.09243697478991597,-0.646638655462182,76582.70150000023,5.32265338897705,74.94604696689382,-12.462347573665227,-110.62775354874421,31.334033613445417,0.26330532212885155,0.3333333333333333,0.18487394957983194,11765.83801771698,17906.088884157267,29671.926901874267
45.0,3.0,24.0,16.0,14.0,34.0,11.0,13.0,16.0,36.0,11.0,6.0,18.0,8.0,20.0,13.0,20.0,24.0,2.0,8.0,0.13157894736842105,0.008771929824561403,0.07017543859649122,0.04678362573099415,0.04093567251461988,0.09941520467836257,0.03216374269005848,0.038011695906432746,0.04678362573099415,0.10526315789473684,0.03216374269005848,0.017543859649122806,0.05263157894736842,0.023391812865497075,0.05847953216374269,0.038011695906432746,0.05847953216374269,0.07017543859649122,0.005847953216374269,0.023391812865497075,342.0,0.07017543859649122,-0.0318713450292398,36693.68510000003,6.262201881408691,47.970027324618954,-3.5227425798036336,-51.79955022600889,28.398274853801162,0.283625730994152,0.20760233918128654,0.3157894736842105,5908.43237576604,8515.736528695763,14424.168904461803
23.0,9.0,33.0,32.0,33.0,32.0,16.0,22.0,34.0,36.0,5.0,32.0,36.0,32.0,23.0,33.0,31.0,36.0,6.0,31.0,0.04299065420560748,0.016822429906542057,0.0616822429906542,0.059813084112149535,0.0616822429906542,0.059813084112149535,0.029906542056074768,0.041121495327102804,0.06355140186915888,0.06728971962616823,0.009345794392523364,0.059813084112149535,0.06728971962616823,0.059813084112149535,0.04299065420560748,0.0616822429906542,0.05794392523364486,0.06728971962616823,0.011214953271028037,0.05794392523364486,535.0,0.1308411214953271,-0.6545794392523357,61556.16240000007,6.087137794494628,73.95628655166614,-6.798549910570401,-105.765687211815,31.72057943925234,0.30654205607476637,0.24859813084112148,0.17943925233644858,13038.209735523827,17489.50164746041,30527.711382984333
53.0,4.0,30.0,29.0,23.0,42.0,12.0,36.0,35.0,54.0,12.0,29.0,26.0,23.0,15.0,30.0,44.0,41.0,7.0,17.0,0.09430604982206406,0.0071174377224199285,0.05338078291814947,0.051601423487544484,0.04092526690391459,0.07473309608540925,0.021352313167259787,0.06405693950177936,0.06227758007117438,0.09608540925266904,0.021352313167259787,0.051601423487544484,0.046263345195729534,0.04092526690391459,0.026690391459074734,0.05338078291814947,0.07829181494661921,0.07295373665480427,0.012455516014234875,0.030249110320284697,562.0,0.08362989323843417,-0.07206405693950177,61392.43670000011,5.792598152160645,62.96006295865517,-8.470339067153027,-80.8462454575751,28.86334519572954,0.3167259786476868,0.22597864768683273,0.2633451957295374,9363.9936620588,12900.855615322196,22264.849277380963
14.0,4.0,9.0,14.0,6.0,10.0,6.0,9.0,6.0,27.0,6.0,15.0,16.0,14.0,18.0,15.0,10.0,12.0,3.0,6.0,0.06363636363636363,0.01818181818181818,0.04090909090909091,0.06363636363636363,0.02727272727272727,0.045454545454545456,0.02727272727272727,0.04090909090909091,0.02727272727272727,0.12272727272727273,0.02727272727272727,0.06818181818181818,0.07272727272727272,0.06363636363636363,0.08181818181818182,0.06818181818181818,0.045454545454545456,0.05454545454545454,0.013636363636363636,0.02727272727272727,220.0,0.06818181818181818,-0.4900000000000001,25090.30810000001,7.713983345031737,30.98414574246185,0.9808529342445986,-33.82054215120143,61.57545454545454,0.2863636363636364,0.2545454545454545,0.2772727272727273,5253.431471129923,5280.820381912757,10534.251853042682
17.0,1.0,5.0,21.0,5.0,27.0,4.0,11.0,9.0,34.0,2.0,4.0,14.0,10.0,17.0,10.0,13.0,14.0,6.0,3.0,0.07488986784140969,0.004405286343612335,0.022026431718061675,0.09251101321585903,0.022026431718061675,0.11894273127753303,0.01762114537444934,0.048458149779735685,0.039647577092511016,0.14977973568281938,0.00881057268722467,0.01762114537444934,0.06167400881057269,0.04405286343612335,0.07488986784140969,0.04405286343612335,0.05726872246696035,0.06167400881057269,0.02643171806167401,0.013215859030837005,227.0,0.061674008810572695,-0.15682819383259916,24881.36830000001,7.117003440856934,30.98524658997147,0.1513628729572538,-30.83047292746237,47.74189427312775,0.32158590308370044,0.2422907488986784,0.32599118942731276,5795.691064209083,6977.819784636296,12773.510848845373
61.0,4.0,48.0,33.0,36.0,77.0,7.0,16.0,36.0,45.0,10.0,41.0,34.0,31.0,31.0,50.0,56.0,53.0,9.0,40.0,0.08495821727019498,0.005571030640668524,0.06685236768802229,0.04596100278551532,0.05013927576601671,0.10724233983286909,0.009749303621169917,0.022284122562674095,0.05013927576601671,0.06267409470752089,0.013927576601671309,0.057103064066852366,0.04735376044568245,0.04317548746518106,0.04317548746518106,0.06963788300835655,0.07799442896935933,0.07381615598885793,0.012534818941504178,0.055710306406685235,718.0,0.11838440111420612,-0.4973537604456812,78297.58320000034,5.208407020568846,74.94266796983634,-13.960880350842913,-125.68542991961405,30.830236768802294,0.27715877437325903,0.28133704735376047,0.20752089136490248,11646.111453459254,17202.224039436216,28848.33549289544
45.0,2.0,18.0,25.0,14.0,38.0,2.0,26.0,18.0,30.0,10.0,14.0,19.0,14.0,15.0,17.0,23.0,35.0,3.0,5.0,0.12064343163538874,0.005361930294906166,0.04825737265415549,0.06702412868632708,0.03753351206434316,0.10187667560321716,0.005361930294906166,0.06970509383378017,0.04825737265415549,0.08042895442359249,0.02680965147453083,0.03753351206434316,0.05093833780160858,0.03753351206434316,0.040214477211796246,0.045576407506702415,0.06166219839142091,0.0938337801608579,0.00804289544235925,0.013404825737265416,373.0,0.058981233243967826,0.12091152815013398,39409.781999999956,4.942286872863768,35.97227281605397,-10.018043764729121,-50.84916503426326,23.044772117962466,0.30294906166219837,0.23592493297587133,0.2949061662198391,6516.524086965091,8672.524221458212,15255.92585412127
53.0,7.0,29.0,24.0,5.0,31.0,7.0,27.0,19.0,43.0,9.0,17.0,12.0,18.0,25.0,22.0,21.0,38.0,1.0,8.0,0.12740384615384615,0.016826923076923076,0.06971153846153846,0.057692307692307696,0.01201923076923077,0.07451923076923077,0.016826923076923076,0.06490384615384616,0.04567307692307692,0.10336538461538461,0.021634615384615384,0.040865384615384616,0.028846153846153848,0.04326923076923077,0.06009615384615385,0.052884615384615384,0.05048076923076923,0.09134615384615384,0.002403846153846154,0.019230769230769232,416.0,0.03365384615384615,-0.008894230769230656,44558.46970000013,5.418313407897949,51.96277937935546,-8.886002795230127,-68.74970534129481,29.50432692307691,0.2932692307692307,0.1971153846153846,0.31009615384615385,8997.120562887647,10784.312694293625,19781.433257181317
17.0,0.0,7.0,6.0,2.0,12.0,2.0,5.0,7.0,11.0,4.0,7.0,4.0,9.0,6.0,10.0,11.0,6.0,2.0,5.0,0.12781954887218044,0.0,0.05263157894736842,0.045112781954887216,0.015037593984962405,0.09022556390977443,0.015037593984962405,0.03759398496240601,0.05263157894736842,0.08270676691729323,0.03007518796992481,0.05263157894736842,0.03007518796992481,0.06766917293233082,0.045112781954887216,0.07518796992481203,0.08270676691729323,0.045112781954887216,0.015037593984962405,0.03759398496240601,133.0,0.06766917293233082,-0.4819548872180452,14335.832599999987,6.649616432189942,15.988805743587593,-0.41479494209404244,-18.939394091712828,36.54210526315787,0.23308270676691728,0.24812030075187969,0.2857142857142857,3331.9399859586374,4058.8280134703714,7390.767999429007
25.0,3.0,15.0,16.0,13.0,21.0,9.0,16.0,11.0,34.0,8.0,4.0,13.0,20.0,17.0,14.0,4.0,23.0,5.0,8.0,0.08960573476702509,0.010752688172043012,0.053763440860215055,0.05734767025089606,0.04659498207885305,0.07526881720430108,0.03225806451612903,0.05734767025089606,0.03942652329749104,0.12186379928315412,0.02867383512544803,0.014336917562724014,0.04659498207885305,0.07168458781362007,0.06093189964157706,0.05017921146953405,0.014336917562724014,0.08243727598566308,0.017921146953405017,0.02867383512544803,279.0,0.09318996415770608,0.011111111111111061,31436.055000000037,6.328703498840333,37.978063071626885,-2.4424058734284486,-42.82975295019291,40.44444444444443,0.3548387096774193,0.1863799283154122,0.2974910394265233,7485.535289389077,10103.533737136997,17589.069026526093
37.0,8.0,19.0,21.0,11.0,29.0,7.0,14.0,14.0,53.0,5.0,16.0,29.0,29.0,22.0,26.0,34.0,24.0,8.0,4.0,0.09024390243902439,0.01951219512195122,0.046341463414634146,0.05121951219512195,0.026829268292682926,0.07073170731707316,0.01707317073170732,0.03414634146341464,0.03414634146341464,0.12926829268292683,0.012195121951219513,0.03902439024390244,0.07073170731707316,0.07073170731707316,0.05365853658536585,0.06341463414634146,0.08292682926829269,0.05853658536585366,0.01951219512195122,0.00975609756097561,410.0,0.05609756097560975,-0.2351219512195126,44653.29440000003,6.028934669494628,43.97274869795297,-3.6467748453082436,-52.780298007440706,37.23660975609754,0.2780487804878049,0.24390243902439024,0.2829268292682927,8053.777070037845,9132.875461419995,17186.65253145785
